# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-10 12:45:34 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 294643095035200 Lynchburg Res nr CWA Canal Inflow nr Baytown, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 294643095035200
#            TS   parameter     Description
#        163507       00010     Temperature, water, degrees Celsius
#        163508       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        163509       00400     pH, water, unfiltered, field, standard units
#        163510       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        163511       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	163507_00010	163507_00010_cd	163508_00095	163508_00095_cd	163509_00400	163509_00400_cd	163510_63680	163510_63680_cd	163511_00300	163511_00300_cd
USGS	294643095035200	2018-05-03 15:30	CDT	25.1	P	331	P	7.8	P	33.4	P	7.9	P
USGS	294643095035200	2018-05-03 15:45	CDT	25.1	P	332	P	7.8	P	33.8	P	7.9	P
USGS	294643095035200	2018-05-03 16:00	CDT	25.2	P	331	P	7.8	P	32.8	P	7.9	P
USGS	294643095035200	2018-05-03 16:15	CDT	25.2	P	331	P	7.8	P	35.3	P	7.9	P
USGS	294643095035200	2018-05-03 16:30	CDT	25.2	P	332	P	7.8	P	31.6	P	7.9	P
USGS	294643095035200	2018-05-03 16:45	CDT	25.2	P	331	P	7.8	P	32.0	P	8.0	P
USGS	294643095035200	2018-05-03 17:00	CDT	25.2	P	332	P	7.8	P	32.1	P	7.9	P
USGS	294643095035200	2018-05-03 17:15	CDT	25.2	P	332	P	7.8	P	32.0	P	7.9	P
USGS	294643095035200	2018-05-03 17:30	CDT	25.2	P	332	P	7.8	P	31.8	P	7.9	P
USGS	294643095035200	2018-05-03 17:45	CDT	25.2	P	332	P	7.8	P	31.1	P	7.9	P
USGS	294643095035200	2018-05-03 18:00	CDT	25.2	P	332	P	7.8	P	31.6	P	7.9	P
USGS	294643095035200	2018-05-03 18:15	CDT	25.2	P	332	P	7.8	P	31.0	P	7.9	P
USGS	294643095035200	2018-05-03 18:30	CDT	25.2	P	332	P	7.8	P	29.7	P	7.9	P
USGS	294643095035200	2018-05-03 18:45	CDT	25.2	P	332	P	7.8	P	30.0	P	7.9	P
USGS	294643095035200	2018-05-03 19:00	CDT	25.2	P	332	P	7.8	P	30.7	P	7.9	P
USGS	294643095035200	2018-05-03 19:15	CDT	25.2	P	332	P	7.8	P	30.9	P	7.9	P
USGS	294643095035200	2018-05-03 19:30	CDT	25.2	P	332	P	7.8	P	29.9	P	7.8	P
USGS	294643095035200	2018-05-03 19:45	CDT	25.2	P	332	P	7.8	P	29.1	P	7.8	P
USGS	294643095035200	2018-05-03 20:00	CDT	25.2	P	331	P	7.8	P	30.5	P	7.8	P
USGS	294643095035200	2018-05-03 20:15	CDT	25.2	P	332	P	7.8	P	29.9	P	7.8	P
USGS	294643095035200	2018-05-03 20:30	CDT	25.2	P	332	P	7.8	P	29.0	P	7.8	P
USGS	294643095035200	2018-05-03 20:45	CDT	25.2	P	332	P	7.8	P	30.6	P	7.8	P
USGS	294643095035200	2018-05-03 21:00	CDT	25.1	P	331	P	7.8	P	29.8	P	7.8	P
USGS	294643095035200	2018-05-03 21:15	CDT	25.1	P	329	P	7.8	P	29.5	P	7.8	P
USGS	294643095035200	2018-05-03 21:30	CDT	25.1	P	330	P	7.8	P	28.3	P	7.8	P
USGS	294643095035200	2018-05-03 21:45	CDT	25.1	P	332	P	7.8	P	28.4	P	7.8	P
USGS	294643095035200	2018-05-03 22:00	CDT	25.1	P	332	P	7.8	P	29.7	P	7.8	P
USGS	294643095035200	2018-05-03 22:15	CDT	25.1	P	332	P	7.8	P	28.1	P	7.8	P
USGS	294643095035200	2018-05-03 22:30	CDT	25.1	P	331	P	7.8	P	29.1	P	7.7	P
USGS	294643095035200	2018-05-03 22:45	CDT	25.0	P	330	P	7.8	P	28.7	P	7.7	P
USGS	294643095035200	2018-05-03 23:00	CDT	25.0	P	330	P	7.8	P	28.2	P	7.7	P
USGS	294643095035200	2018-05-03 23:15	CDT	25.0	P	330	P	7.8	P	28.7	P	7.7	P
USGS	294643095035200	2018-05-03 23:30	CDT	25.0	P	330	P	7.8	P	28.0	P	7.7	P
USGS	294643095035200	2018-05-03 23:45	CDT	25.0	P	332	P	7.8	P	28.5	P	7.7	P
USGS	294643095035200	2018-05-04 00:00	CDT	25.0	P	333	P	7.8	P	27.5	P	7.6	P
USGS	294643095035200	2018-05-04 00:15	CDT	25.0	P	334	P	7.8	P	29.8	P	7.6	P
USGS	294643095035200	2018-05-04 00:30	CDT	25.0	P	329	P	7.8	P	29.0	P	7.6	P
USGS	294643095035200	2018-05-04 00:45	CDT	25.0	P	333	P	7.8	P	28.9	P	7.6	P
USGS	294643095035200	2018-05-04 01:00	CDT	25.0	P	333	P	7.8	P	27.9	P	7.6	P
USGS	294643095035200	2018-05-04 01:15	CDT	24.9	P	333	P	7.8	P	27.4	P	7.6	P
USGS	294643095035200	2018-05-04 01:30	CDT	24.9	P	333	P	7.8	P	28.8	P	7.6	P
USGS	294643095035200	2018-05-04 01:45	CDT	24.9	P	332	P	7.8	P	26.8	P	7.6	P
USGS	294643095035200	2018-05-04 02:00	CDT	24.9	P	333	P	7.8	P	28.0	P	7.6	P
USGS	294643095035200	2018-05-04 02:15	CDT	24.9	P	331	P	7.8	P	27.0	P	7.6	P
USGS	294643095035200	2018-05-04 02:30	CDT	24.9	P	333	P	7.8	P	28.8	P	7.6	P
USGS	294643095035200	2018-05-04 02:45	CDT	24.9	P	333	P	7.8	P	26.4	P	7.6	P
USGS	294643095035200	2018-05-04 03:00	CDT	24.8	P	333	P	7.8	P	29.4	P	7.6	P
USGS	294643095035200	2018-05-04 03:15	CDT	24.8	P	333	P	7.8	P	28.7	P	7.6	P
USGS	294643095035200	2018-05-04 03:30	CDT	24.8	P	332	P	7.8	P	28.2	P	7.6	P
USGS	294643095035200	2018-05-04 03:45	CDT	24.8	P	334	P	7.8	P	26.7	P	7.6	P
USGS	294643095035200	2018-05-04 04:00	CDT	24.8	P	333	P	7.8	P	26.0	P	7.5	P
USGS	294643095035200	2018-05-04 04:15	CDT	24.8	P	333	P	7.8	P	27.9	P	7.5	P
USGS	294643095035200	2018-05-04 04:30	CDT	24.9	P	333	P	7.8	P	28.5	P	7.5	P
USGS	294643095035200	2018-05-04 04:45	CDT	24.9	P	333	P	7.8	P	28.0	P	7.5	P
USGS	294643095035200	2018-05-04 05:00	CDT	24.8	P	332	P	7.8	P	28.0	P	7.5	P
USGS	294643095035200	2018-05-04 05:15	CDT	24.8	P	333	P	7.8	P	27.8	P	7.5	P
USGS	294643095035200	2018-05-04 05:30	CDT	24.8	P	331	P	7.8	P	28.3	P	7.5	P
USGS	294643095035200	2018-05-04 05:45	CDT	24.8	P	334	P	7.8	P	28.2	P	7.5	P
USGS	294643095035200	2018-05-04 06:00	CDT	24.8	P	333	P	7.8	P	28.3	P	7.5	P
USGS	294643095035200	2018-05-04 06:15	CDT	24.8	P	331	P	7.8	P	26.6	P	7.5	P
USGS	294643095035200	2018-05-04 06:30	CDT	24.7	P	331	P	7.8	P	24.9	P	7.5	P
USGS	294643095035200	2018-05-04 06:45	CDT	24.8	P	332	P	7.8	P	28.8	P	7.5	P
USGS	294643095035200	2018-05-04 07:00	CDT	24.7	P	331	P	7.8	P	25.5	P	7.5	P
USGS	294643095035200	2018-05-04 07:15	CDT	24.7	P	329	P	7.8	P	25.2	P	7.5	P
USGS	294643095035200	2018-05-04 07:30	CDT	24.7	P	330	P	7.8	P	25.7	P	7.5	P
USGS	294643095035200	2018-05-04 07:45	CDT	24.7	P	328	P	7.8	P	26.5	P	7.5	P
USGS	294643095035200	2018-05-04 08:00	CDT	24.8	P	329	P	7.8	P	27.2	P	7.5	P
USGS	294643095035200	2018-05-04 08:15	CDT	24.8	P	328	P	7.8	P	25.9	P	7.5	P
USGS	294643095035200	2018-05-04 08:30	CDT	24.8	P	330	P	7.8	P	28.9	P	7.4	P
USGS	294643095035200	2018-05-04 08:45	CDT	24.8	P	330	P	7.8	P	26.2	P	7.4	P
USGS	294643095035200	2018-05-04 09:00	CDT	24.8	P	328	P	7.8	P	26.6	P	7.5	P
USGS	294643095035200	2018-05-04 09:15	CDT	24.8	P	331	P	7.8	P	29.4	P	7.4	P
USGS	294643095035200	2018-05-04 09:30	CDT	24.8	P	332	P	7.8	P	27.8	P	7.5	P
USGS	294643095035200	2018-05-04 09:45	CDT	24.8	P	331	P	7.8	P	26.9	P	7.6	P
USGS	294643095035200	2018-05-04 10:00	CDT	24.9	P	331	P	7.8	P	26.3	P	7.6	P
USGS	294643095035200	2018-05-04 10:15	CDT	24.9	P	333	P	7.8	P	28.1	P	7.5	P
USGS	294643095035200	2018-05-04 10:30	CDT	24.9	P	332	P	7.8	P	28.5	P	7.5	P
USGS	294643095035200	2018-05-04 10:45	CDT	24.9	P	337	P	7.8	P	28.9	P	7.5	P
USGS	294643095035200	2018-05-04 11:00	CDT	24.9	P	331	P	7.8	P	27.7	P	7.5	P
USGS	294643095035200	2018-05-04 11:15	CDT	24.9	P	329	P	7.8	P	25.9	P	7.7	P
USGS	294643095035200	2018-05-04 11:30	CDT	24.9	P	335	P	7.8	P	29.3	P	7.5	P
USGS	294643095035200	2018-05-04 11:45	CDT	24.9	P	335	P	7.8	P	26.4	P	7.6	P
USGS	294643095035200	2018-05-04 12:00	CDT	24.9	P	332	P	7.8	P	31.8	P	7.4	P
USGS	294643095035200	2018-05-04 12:15	CDT	24.9	P	335	P	7.8	P	29.6	P	7.4	P
USGS	294643095035200	2018-05-04 12:30	CDT	24.9	P	335	P	7.8	P	30.8	P	7.4	P
USGS	294643095035200	2018-05-04 12:45	CDT	24.9	P	337	P	7.8	P	28.9	P	7.4	P
USGS	294643095035200	2018-05-04 13:00	CDT	25.0	P	336	P	7.7	P	29.5	P	7.4	P
USGS	294643095035200	2018-05-04 13:15	CDT	25.0	P	334	P	7.8	P	29.3	P	7.4	P
USGS	294643095035200	2018-05-04 13:30	CDT	25.0	P	335	P	7.8	P	29.1	P	7.4	P
USGS	294643095035200	2018-05-04 13:45	CDT	25.0	P	335	P	7.8	P	29.0	P	7.4	P
USGS	294643095035200	2018-05-04 14:00	CDT	25.0	P	334	P	7.8	P	27.7	P	7.4	P
USGS	294643095035200	2018-05-04 14:15	CDT	25.0	P	335	P	7.8	P	29.4	P	7.5	P
USGS	294643095035200	2018-05-04 14:30	CDT	25.0	P	335	P	7.8	P	29.1	P	7.5	P
USGS	294643095035200	2018-05-04 14:45	CDT	25.1	P	335	P	7.8	P	28.3	P	7.5	P
USGS	294643095035200	2018-05-04 15:00	CDT	25.1	P	335	P	7.8	P	28.7	P	7.5	P
USGS	294643095035200	2018-05-04 15:15	CDT	25.1	P	335	P	7.8	P	26.5	P	7.5	P
USGS	294643095035200	2018-05-04 15:30	CDT	25.2	P	335	P	7.8	P	26.4	P	7.5	P
USGS	294643095035200	2018-05-04 15:45	CDT	25.2	P	336	P	7.8	P	26.7	P	7.5	P
USGS	294643095035200	2018-05-04 16:00	CDT	25.2	P	336	P	7.8	P	27.5	P	7.6	P
USGS	294643095035200	2018-05-04 16:15	CDT	25.2	P	335	P	7.8	P	27.5	P	7.6	P
USGS	294643095035200	2018-05-04 16:30	CDT	25.2	P	334	P	7.8	P	28.0	P	7.6	P
USGS	294643095035200	2018-05-04 16:45	CDT	25.3	P	334	P	7.8	P	28.4	P	7.6	P
USGS	294643095035200	2018-05-04 17:00	CDT	25.3	P	336	P	7.8	P	27.4	P	7.5	P
USGS	294643095035200	2018-05-04 17:15	CDT	25.3	P	332	P	7.8	P	29.6	P	7.5	P
USGS	294643095035200	2018-05-04 17:30	CDT	25.3	P	334	P	7.8	P	27.5	P	7.5	P
USGS	294643095035200	2018-05-04 17:45	CDT	25.3	P	334	P	7.8	P	27.8	P	7.6	P
USGS	294643095035200	2018-05-04 18:00	CDT	25.3	P	335	P	7.8	P	28.0	P	7.6	P
USGS	294643095035200	2018-05-04 18:15	CDT	25.3	P	336	P	7.8	P	26.1	P	7.6	P
USGS	294643095035200	2018-05-04 18:30	CDT	25.3	P	336	P	7.8	P	27.1	P	7.5	P
USGS	294643095035200	2018-05-04 18:45	CDT	25.3	P	336	P	7.7	P	27.5	P	7.5	P
USGS	294643095035200	2018-05-04 19:00	CDT	25.3	P	336	P	7.8	P	26.8	P	7.5	P
USGS	294643095035200	2018-05-04 19:15	CDT	25.4	P	336	P	7.7	P	26.1	P	7.5	P
USGS	294643095035200	2018-05-04 19:30	CDT	25.4	P	336	P	7.8	P	26.1	P	7.5	P
USGS	294643095035200	2018-05-04 19:45	CDT	25.4	P	336	P	7.8	P	26.8	P	7.5	P
USGS	294643095035200	2018-05-04 20:00	CDT	25.3	P	336	P	7.7	P	26.3	P	7.4	P
USGS	294643095035200	2018-05-04 20:15	CDT	25.3	P	337	P	7.7	P	27.5	P	7.4	P
USGS	294643095035200	2018-05-04 20:30	CDT	25.3	P	336	P	7.7	P	27.6	P	7.4	P
USGS	294643095035200	2018-05-04 20:45	CDT	25.3	P	336	P	7.8	P	27.2	P	7.3	P
USGS	294643095035200	2018-05-04 21:00	CDT	25.3	P	336	P	7.7	P	27.0	P	7.3	P
USGS	294643095035200	2018-05-04 21:15	CDT	25.3	P	336	P	7.7	P	25.7	P	7.3	P
USGS	294643095035200	2018-05-04 21:30	CDT	25.2	P	336	P	7.7	P	26.9	P	7.3	P
USGS	294643095035200	2018-05-04 21:45	CDT	25.2	P	336	P	7.7	P	26.4	P	7.3	P
USGS	294643095035200	2018-05-04 22:00	CDT	25.2	P	336	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-04 22:15	CDT	25.2	P	337	P	7.7	P	26.8	P	7.2	P
USGS	294643095035200	2018-05-04 22:30	CDT	25.2	P	337	P	7.7	P	26.3	P	7.2	P
USGS	294643095035200	2018-05-04 22:45	CDT	25.2	P	337	P	7.8	P	26.9	P	7.2	P
USGS	294643095035200	2018-05-04 23:00	CDT	25.2	P	337	P	7.7	P	26.4	P	7.2	P
USGS	294643095035200	2018-05-04 23:15	CDT	25.2	P	337	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-04 23:30	CDT	25.2	P	337	P	7.7	P	25.3	P	7.2	P
USGS	294643095035200	2018-05-04 23:45	CDT	25.2	P	337	P	7.7	P	25.0	P	7.2	P
USGS	294643095035200	2018-05-05 00:00	CDT	25.2	P	337	P	7.7	P	26.1	P	7.2	P
USGS	294643095035200	2018-05-05 00:15	CDT	25.1	P	337	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-05 00:30	CDT	25.1	P	337	P	7.7	P	25.8	P	7.1	P
USGS	294643095035200	2018-05-05 00:45	CDT	25.1	P	337	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-05 01:00	CDT	25.1	P	337	P	7.7	P	25.2	P	7.1	P
USGS	294643095035200	2018-05-05 01:15	CDT	25.1	P	337	P	7.7	P	25.7	P	7.1	P
USGS	294643095035200	2018-05-05 01:30	CDT	25.1	P	337	P	7.7	P	25.1	P	7.1	P
USGS	294643095035200	2018-05-05 01:45	CDT	25.1	P	337	P	7.7	P	25.4	P	7.1	P
USGS	294643095035200	2018-05-05 02:00	CDT	25.1	P	337	P	7.7	P	24.4	P	7.2	P
USGS	294643095035200	2018-05-05 02:15	CDT	25.0	P	337	P	7.7	P	24.6	P	7.1	P
USGS	294643095035200	2018-05-05 02:30	CDT	25.0	P	337	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-05 02:45	CDT	25.0	P	337	P	7.7	P	25.7	P	7.2	P
USGS	294643095035200	2018-05-05 03:00	CDT	25.0	P	338	P	7.7	P	25.1	P	7.1	P
USGS	294643095035200	2018-05-05 03:15	CDT	25.0	P	338	P	7.7	P	25.1	P	7.1	P
USGS	294643095035200	2018-05-05 03:30	CDT	24.9	P	337	P	7.7	P	24.3	P	7.2	P
USGS	294643095035200	2018-05-05 03:45	CDT	25.0	P	338	P	7.7	P	24.9	P	7.2	P
USGS	294643095035200	2018-05-05 04:00	CDT	25.0	P	337	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-05 04:15	CDT	24.9	P	338	P	7.7	P	24.8	P	7.1	P
USGS	294643095035200	2018-05-05 04:30	CDT	24.9	P	337	P	7.7	P	25.7	P	7.1	P
USGS	294643095035200	2018-05-05 04:45	CDT	24.9	P	338	P	7.7	P	24.3	P	7.1	P
USGS	294643095035200	2018-05-05 05:00	CDT	24.9	P	338	P	7.7	P	25.6	P	7.1	P
USGS	294643095035200	2018-05-05 05:15	CDT	24.9	P	338	P	7.7	P	24.9	P	7.1	P
USGS	294643095035200	2018-05-05 05:30	CDT	24.9	P	338	P	7.7	P	25.1	P	7.1	P
USGS	294643095035200	2018-05-05 05:45	CDT	24.9	P	338	P	7.7	P	25.6	P	7.1	P
USGS	294643095035200	2018-05-05 06:00	CDT	24.9	P	338	P	7.7	P	24.5	P	7.1	P
USGS	294643095035200	2018-05-05 06:15	CDT	24.9	P	338	P	7.7	P	25.5	P	7.1	P
USGS	294643095035200	2018-05-05 06:30	CDT	24.9	P	338	P	7.7	P	25.9	P	7.1	P
USGS	294643095035200	2018-05-05 06:45	CDT	24.8	P	338	P	7.7	P	24.3	P	7.0	P
USGS	294643095035200	2018-05-05 07:00	CDT	24.9	P	338	P	7.7	P	25.2	P	7.0	P
USGS	294643095035200	2018-05-05 07:15	CDT	24.9	P	339	P	7.7	P	26.9	P	7.0	P
USGS	294643095035200	2018-05-05 07:30	CDT	24.8	P	338	P	7.7	P	26.1	P	7.0	P
USGS	294643095035200	2018-05-05 07:45	CDT	24.8	P	339	P	7.7	P	25.6	P	7.0	P
USGS	294643095035200	2018-05-05 08:00	CDT	24.8	P	338	P	7.7	P	25.7	P	7.0	P
USGS	294643095035200	2018-05-05 08:15	CDT	24.8	P	338	P	7.7	P	25.3	P	7.0	P
USGS	294643095035200	2018-05-05 08:30	CDT	24.8	P	338	P	7.7	P	26.6	P	7.0	P
USGS	294643095035200	2018-05-05 08:45	CDT	24.8	P	338	P	7.7	P	26.8	P	7.0	P
USGS	294643095035200	2018-05-05 09:00	CDT	24.8	P	338	P	7.7	P	25.6	P	7.1	P
USGS	294643095035200	2018-05-05 09:15	CDT	24.8	P	338	P	7.7	P	26.7	P	7.1	P
USGS	294643095035200	2018-05-05 09:30	CDT	24.8	P	338	P	7.7	P	25.3	P	7.1	P
USGS	294643095035200	2018-05-05 09:45	CDT	24.8	P	338	P	7.7	P	26.6	P	7.1	P
USGS	294643095035200	2018-05-05 10:00	CDT	24.8	P	338	P	7.7	P	27.3	P	7.1	P
USGS	294643095035200	2018-05-05 10:15	CDT	24.8	P	338	P	7.7	P	26.7	P	7.1	P
USGS	294643095035200	2018-05-05 10:30	CDT	24.8	P	338	P	7.7	P	26.9	P	7.1	P
USGS	294643095035200	2018-05-05 10:45	CDT	24.8	P	338	P	7.7	P	26.3	P	7.1	P
USGS	294643095035200	2018-05-05 11:00	CDT	24.9	P	338	P	7.7	P	25.8	P	7.2	P
USGS	294643095035200	2018-05-05 11:15	CDT	24.9	P	339	P	7.7	P	26.8	P	7.2	P
USGS	294643095035200	2018-05-05 11:30	CDT	24.9	P	338	P	7.7	P	25.6	P	7.1	P
USGS	294643095035200	2018-05-05 11:45	CDT	25.0	P	339	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-05 12:00	CDT	25.0	P	339	P	7.7	P	25.0	P	7.2	P
USGS	294643095035200	2018-05-05 12:15	CDT	25.2	P	337	P	7.8	P	22.6	P	7.4	P
USGS	294643095035200	2018-05-05 12:30	CDT	25.1	P	339	P	7.7	P	24.5	P	7.2	P
USGS	294643095035200	2018-05-05 12:45	CDT	25.1	P	339	P	7.7	P	24.5	P	7.2	P
USGS	294643095035200	2018-05-05 13:00	CDT	25.2	P	339	P	7.7	P	23.7	P	7.2	P
USGS	294643095035200	2018-05-05 13:15	CDT	25.2	P	339	P	7.7	P	23.8	P	7.3	P
USGS	294643095035200	2018-05-05 13:30	CDT	25.2	P	339	P	7.7	P	25.2	P	7.2	P
USGS	294643095035200	2018-05-05 13:45	CDT	25.2	P	339	P	7.7	P	24.7	P	7.2	P
USGS	294643095035200	2018-05-05 14:00	CDT	25.2	P	339	P	7.7	P	24.5	P	7.2	P
USGS	294643095035200	2018-05-05 14:15	CDT	25.3	P	339	P	7.7	P	24.8	P	7.3	P
USGS	294643095035200	2018-05-05 14:30	CDT	25.3	P	339	P	7.7	P	24.7	P	7.2	P
USGS	294643095035200	2018-05-05 14:45	CDT	25.3	P	339	P	7.7	P	24.7	P	7.2	P
USGS	294643095035200	2018-05-05 15:00	CDT	25.4	P	339	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-05 15:15	CDT	25.4	P	339	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-05 15:30	CDT	25.4	P	339	P	7.7	P	24.4	P	7.2	P
USGS	294643095035200	2018-05-05 15:45	CDT	25.4	P	339	P	7.7	P	25.1	P	7.2	P
USGS	294643095035200	2018-05-05 16:00	CDT	25.4	P	339	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-05 16:15	CDT	25.4	P	339	P	7.7	P	23.4	P	7.2	P
USGS	294643095035200	2018-05-05 16:30	CDT	25.4	P	339	P	7.7	P	24.5	P	7.2	P
USGS	294643095035200	2018-05-05 16:45	CDT	25.4	P	339	P	7.7	P	24.2	P	7.2	P
USGS	294643095035200	2018-05-05 17:00	CDT	25.4	P	339	P	7.8	P	24.4	P	7.2	P
USGS	294643095035200	2018-05-05 17:15	CDT	25.4	P	339	P	7.7	P	25.7	P	7.2	P
USGS	294643095035200	2018-05-05 17:30	CDT	25.4	P	339	P	7.7	P	25.0	P	7.2	P
USGS	294643095035200	2018-05-05 17:45	CDT	25.4	P	339	P	7.7	P	24.6	P	7.2	P
USGS	294643095035200	2018-05-05 18:00	CDT	25.5	P	340	P	7.7	P	23.4	P	7.2	P
USGS	294643095035200	2018-05-05 18:15	CDT	25.5	P	340	P	7.7	P	24.1	P	7.2	P
USGS	294643095035200	2018-05-05 18:30	CDT	25.5	P	340	P	7.8	P	23.6	P	7.2	P
USGS	294643095035200	2018-05-05 18:45	CDT	25.5	P	340	P	7.8	P	23.5	P	7.2	P
USGS	294643095035200	2018-05-05 19:00	CDT	25.5	P	340	P	7.8	P	24.9	P	7.2	P
USGS	294643095035200	2018-05-05 19:15	CDT	25.5	P	340	P	7.7	P	23.8	P	7.2	P
USGS	294643095035200	2018-05-05 19:30	CDT	25.5	P	340	P	7.7	P	23.8	P	7.2	P
USGS	294643095035200	2018-05-05 19:45	CDT	25.6	P	340	P	7.7	P	24.1	P	7.2	P
USGS	294643095035200	2018-05-05 20:00	CDT	25.5	P	340	P	7.7	P	24.0	P	7.2	P
USGS	294643095035200	2018-05-05 20:15	CDT	25.5	P	339	P	7.7	P	25.0	P	7.2	P
USGS	294643095035200	2018-05-05 20:30	CDT	25.5	P	338	P	7.7	P	25.0	P	7.1	P
USGS	294643095035200	2018-05-05 20:45	CDT	25.5	P	338	P	7.7	P	24.2	P	7.1	P
USGS	294643095035200	2018-05-05 21:00	CDT	25.5	P	339	P	7.7	P	23.8	P	7.1	P
USGS	294643095035200	2018-05-05 21:15	CDT	25.5	P	340	P	7.7	P	24.0	P	7.1	P
USGS	294643095035200	2018-05-05 21:30	CDT	25.5	P	340	P	7.7	P	24.2	P	7.1	P
USGS	294643095035200	2018-05-05 21:45	CDT	25.5	P	340	P	7.7	P	23.2	P	7.1	P
USGS	294643095035200	2018-05-05 22:00	CDT	25.5	P	340	P	7.7	P	23.7	P	7.1	P
USGS	294643095035200	2018-05-05 22:15	CDT	25.5	P	340	P	7.7	P	23.1	P	7.1	P
USGS	294643095035200	2018-05-05 22:30	CDT	25.5	P	340	P	7.7	P	24.4	P	7.1	P
USGS	294643095035200	2018-05-05 22:45	CDT	25.6	P	340	P	7.7	P	23.5	P	7.1	P
USGS	294643095035200	2018-05-05 23:00	CDT	25.5	P	340	P	7.7	P	23.0	P	7.1	P
USGS	294643095035200	2018-05-05 23:15	CDT	25.5	P	340	P	7.7	P	23.0	P	7.1	P
USGS	294643095035200	2018-05-05 23:30	CDT	25.5	P	340	P	7.7	P	22.8	P	7.1	P
USGS	294643095035200	2018-05-05 23:45	CDT	25.5	P	340	P	7.7	P	23.1	P	7.1	P
USGS	294643095035200	2018-05-06 00:00	CDT	25.5	P	340	P	7.7	P	22.8	P	7.1	P
USGS	294643095035200	2018-05-06 00:15	CDT	25.5	P	340	P	7.7	P	23.7	P	7.0	P
USGS	294643095035200	2018-05-06 00:30	CDT	25.5	P	340	P	7.7	P	22.8	P	7.0	P
USGS	294643095035200	2018-05-06 00:45	CDT	25.4	P	340	P	7.7	P	23.2	P	7.0	P
USGS	294643095035200	2018-05-06 01:00	CDT	25.5	P	340	P	7.7	P	23.3	P	7.1	P
USGS	294643095035200	2018-05-06 01:15	CDT	25.4	P	340	P	7.7	P	23.1	P	7.0	P
USGS	294643095035200	2018-05-06 01:30	CDT	25.5	P	341	P	7.7	P	22.8	P	7.0	P
USGS	294643095035200	2018-05-06 01:45	CDT	25.4	P	341	P	7.7	P	23.1	P	7.0	P
USGS	294643095035200	2018-05-06 02:00	CDT	25.4	P	341	P	7.7	P	22.0	P	7.0	P
USGS	294643095035200	2018-05-06 02:15	CDT	25.4	P	341	P	7.7	P	23.0	P	7.0	P
USGS	294643095035200	2018-05-06 02:30	CDT	25.4	P	341	P	7.7	P	22.2	P	7.0	P
USGS	294643095035200	2018-05-06 02:45	CDT	25.4	P	341	P	7.7	P	22.7	P	7.0	P
USGS	294643095035200	2018-05-06 03:00	CDT	25.3	P	341	P	7.7	P	23.0	P	6.9	P
USGS	294643095035200	2018-05-06 03:15	CDT	25.4	P	341	P	7.7	P	24.4	P	6.9	P
USGS	294643095035200	2018-05-06 03:30	CDT	25.3	P	341	P	7.6	P	23.5	P	6.9	P
USGS	294643095035200	2018-05-06 03:45	CDT	25.3	P	341	P	7.6	P	23.8	P	6.8	P
USGS	294643095035200	2018-05-06 04:00	CDT	25.3	P	341	P	7.6	P	24.4	P	6.8	P
USGS	294643095035200	2018-05-06 04:15	CDT	25.3	P	341	P	7.6	P	24.1	P	6.9	P
USGS	294643095035200	2018-05-06 04:30	CDT	25.3	P	341	P	7.6	P	24.1	P	6.9	P
USGS	294643095035200	2018-05-06 04:45	CDT	25.3	P	341	P	7.7	P	23.6	P	6.9	P
USGS	294643095035200	2018-05-06 05:00	CDT	25.2	P	339	P	7.6	P	23.6	P	6.9	P
USGS	294643095035200	2018-05-06 05:15	CDT	25.2	P	341	P	7.7	P	23.3	P	6.9	P
USGS	294643095035200	2018-05-06 05:30	CDT	25.2	P	341	P	7.6	P	23.3	P	6.9	P
